type,category,`weekdays,date,regularity,priority,parameters,subcategory,account,recurring_id,start,end,title,amount,tags
Expense,Gruns Salary,,2037-06-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-06-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-07-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-07-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-07-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-07-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-07-31T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-08-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-08-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-08-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-08-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-09-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-09-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-09-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-09-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-10-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-10-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-10-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-10-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-10-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-11-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-11-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-11-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-11-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-12-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-12-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-12-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2037-12-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-01-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-01-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-01-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-01-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-01-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-02-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-02-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-02-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-02-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-03-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-03-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-03-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-03-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-04-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-04-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-04-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-04-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-04-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-05-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-05-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-05-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-05-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-06-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-06-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-06-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-06-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-07-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-07-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-07-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-07-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-07-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-08-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-08-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-08-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-08-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-09-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-09-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-09-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-09-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-10-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-10-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-10-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-10-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-10-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-11-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-11-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-11-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-11-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-12-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-12-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-12-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-12-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2038-12-31T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-01-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-01-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-01-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-01-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-02-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-02-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-02-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-02-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-03-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-03-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-03-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-03-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-04-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-04-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-04-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-04-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-04-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-05-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-05-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-05-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-05-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-06-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-06-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-06-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-06-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-07-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-07-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-07-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-07-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-07-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-08-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-08-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-08-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-08-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-09-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-09-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-09-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-09-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-09-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-10-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-10-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-10-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-10-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-11-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-11-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-11-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-11-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-12-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-12-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-12-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-12-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2039-12-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-01-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-01-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-01-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-01-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-02-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-02-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-02-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-02-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-03-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-03-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-03-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-03-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-03-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-04-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-04-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-04-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-04-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-05-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-05-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-05-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-05-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-06-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-06-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-06-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-06-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-06-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-07-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-07-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-07-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-07-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-08-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-08-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-08-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-08-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-08-31T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-09-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-09-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-09-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-09-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-10-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-10-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-10-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-10-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-11-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-11-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-11-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-11-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-11-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-12-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-12-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-12-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2040-12-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-01-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-01-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-01-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-01-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-02-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-02-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-02-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-02-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-03-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-03-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-03-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-03-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-03-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-04-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-04-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-04-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-04-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-05-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-05-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-05-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-05-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-05-31T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-06-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-06-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-06-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-06-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-07-05T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-07-12T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-07-19T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-07-26T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-08-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-08-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-08-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-08-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-08-30T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-09-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-09-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-09-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-09-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-10-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-10-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-10-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-10-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-11-01T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-11-08T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-11-15T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-11-22T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-11-29T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-12-06T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-12-13T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-12-20T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2041-12-27T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-01-03T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-01-10T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-01-17T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-01-24T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-01-31T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-02-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-02-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-02-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-02-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-03-07T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-03-14T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-03-21T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-03-28T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-04-04T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-04-11T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-04-18T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-04-25T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-05-02T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-05-09T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-05-16T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
Expense,Gruns Salary,,2042-05-23T00:00:00.000Z,,,,,,,,,Gruns chols,5000.00,weekly
