amount,type,title,category,date,tags
400.00,Expense,Laundry,Household,2028-12-31T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-01-07T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-01-14T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-01-21T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-01-28T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-02-04T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-02-11T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-02-18T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-02-25T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-03-04T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-03-11T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-03-18T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-03-25T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-04-01T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-04-08T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-04-15T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-04-22T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-04-29T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-05-06T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-05-13T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-05-20T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-05-27T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-06-03T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-06-10T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-06-17T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-06-24T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-07-01T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-07-08T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-07-15T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-07-22T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-07-29T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-08-05T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-08-12T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-08-19T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-08-26T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-09-02T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-09-09T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-09-16T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-09-23T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-09-30T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-10-07T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-10-14T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-10-21T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-10-28T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-11-04T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-11-11T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-11-18T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-11-25T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-12-02T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-12-09T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-12-16T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-12-23T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2029-12-30T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-01-06T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-01-13T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-01-20T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-01-27T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-02-03T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-02-10T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-02-17T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-02-24T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-03-03T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-03-10T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-03-17T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-03-24T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-03-31T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-04-07T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-04-14T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-04-21T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-04-28T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-05-05T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-05-12T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-05-19T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-05-26T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-06-02T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-06-09T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-06-16T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-06-23T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-06-30T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-07-07T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-07-14T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-07-21T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-07-28T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-08-04T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-08-11T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-08-18T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-08-25T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-09-01T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-09-08T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-09-15T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-09-22T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-09-29T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-10-06T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-10-13T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-10-20T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-10-27T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-11-03T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-11-10T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-11-17T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-11-24T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-12-01T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-12-08T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-12-15T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-12-22T00:00:00.000Z,weekly
400.00,Expense,Laundry,Household,2030-12-29T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-04-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-04-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-05-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-05-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-05-18T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-05-25T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-06-01T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-06-08T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-06-15T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-06-22T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-06-29T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-07-06T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-07-13T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-07-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-07-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-08-03T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-08-10T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-08-17T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-08-24T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-08-31T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-09-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-09-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-09-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-09-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-10-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-10-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-10-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-10-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-11-02T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-11-09T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-11-16T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-11-23T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-11-30T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-12-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-12-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-12-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2025-12-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-01-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-01-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-01-18T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-01-25T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-02-01T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-02-08T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-02-15T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-02-22T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-03-01T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-03-08T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-03-15T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-03-22T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-03-29T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-04-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-04-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-04-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-04-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-05-03T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-05-10T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-05-17T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-05-24T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-05-31T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-06-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-06-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-06-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-06-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-07-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-07-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-07-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-07-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-08-02T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-08-09T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-08-16T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-08-23T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-08-30T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-09-06T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-09-13T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-09-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-09-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-10-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-10-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-10-18T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-10-25T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-11-01T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-11-08T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-11-15T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-11-22T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-11-29T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-12-06T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-12-13T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-12-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2026-12-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-01-03T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-01-10T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-01-17T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-01-24T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-01-31T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-02-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-02-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-02-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-02-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-03-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-03-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-03-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-03-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-04-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-04-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-04-18T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-04-25T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-05-02T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-05-09T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-05-16T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-05-23T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-05-30T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-06-06T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-06-13T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-06-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-06-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-07-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-07-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-07-18T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-07-25T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-08-01T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-08-08T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-08-15T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-08-22T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-08-29T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-09-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-09-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-09-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-09-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-10-03T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-10-10T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-10-17T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-10-24T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-10-31T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-11-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-11-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-11-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-11-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-12-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-12-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-12-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2027-12-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-01-02T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-01-09T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-01-16T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-01-23T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-01-30T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-02-06T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-02-13T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-02-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-02-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-03-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-03-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-03-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-03-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-04-02T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-04-09T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-04-16T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-04-23T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-04-30T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-05-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-05-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-05-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-05-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-06-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-06-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-06-18T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-06-25T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-07-02T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-07-09T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-07-16T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-07-23T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-07-30T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-08-06T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-08-13T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-08-20T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-08-27T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-09-03T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-09-10T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-09-17T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-09-24T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-10-01T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-10-08T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-10-15T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-10-22T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-10-29T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-11-05T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-11-12T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-11-19T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-11-26T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-12-03T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-12-10T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-12-17T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-12-24T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2028-12-31T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-01-07T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-01-14T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-01-21T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-01-28T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-02-04T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-02-11T00:00:00.000Z,weekly
80.00,Expense,Globe Load,Household,2029-02-18T00:00:00.000Z,weekly
